Comb version 0.3.1
Args  ./comb;512_512_512;-divide;2_2_1;-periodic;1_1_1;-ghost;1_1_1;-vars;3;-comm;cutoff;250;-comm;enable;mpi;-comm;post_recv;wait_all;-comm;post_send;wait_all;-comm;wait_recv;wait_all;-comm;wait_send;wait_all;-exec;enable;omp;-print_message_sizes;-print_packing_sizes
Started rank 0 of 4
Node cm4r13c01s08
Compiler "/dss/lrzsys/sys/spack/release/24.4.0/opt/x86_64/intel-oneapi-compilers/2024.1.0-gcc-ibqwgcs/compiler/2024.1/bin/icpx"
OMP num threads     1
OMP thread map      0
Cart coords         0        0        0
Message policy cutoff 250
Post Recv using wait_all method
Post Send using wait_all method
Wait Recv using wait_all method
Wait Send using wait_all method
Num cycles          5
Num vars            3
ghost_widths        1        1        1
sizes             512      512      512
divisions           2        2        1
periodic            1        1        1
division map
map                 0        0        0
map               256      256      512
map               512      512         
print message and packing sizes to proc file(s)
Starting test memcpy seq dst Host src Host
                      ,    number,  average(s),      min(s),      max(s)
bench-comm,         4, 2.948000369, 2.940009620, 2.951998465
Starting test Comm mpi Mesh seq Host Buffers seq Host seq Host
          ,    number,  average(s),      min(s),      max(s)
pre-comm  ,        20, 0.181783626, 0.167962910, 0.195741268
post-recv ,        20, 0.000022831, 0.000017255, 0.000041295
post-send ,        20, 0.015882801, 0.007350853, 0.020788276
mid-comm  ,        20, 0.193825542, 0.182854234, 0.206932702
wait-recv ,        20, 0.020249761, 0.009545896, 0.022921722
wait-send ,        20, 0.001704922, 0.000333664, 0.012586622
post-comm ,        20, 0.181579935, 0.173931711, 0.192548178
start-up  ,         4, 0.241223373, 0.237942599, 0.244450278
test-comm ,         4, 3.105236855, 3.096002116, 3.110469131
bench-comm,         4, 3.018000785, 3.012012443, 3.023998012
Starting test Comm mpi Mesh omp Host Buffers seq Host seq Host
          ,    number,  average(s),      min(s),      max(s)
pre-comm  ,        20, 0.182946451, 0.163495685, 0.195794374
post-recv ,        20, 0.000020330, 0.000016500, 0.000025156
post-send ,        20, 0.015059080, 0.007370597, 0.023312379
mid-comm  ,        20, 0.183239169, 0.163519150, 0.200260299
wait-recv ,        20, 0.021459879, 0.010321477, 0.022934898
wait-send ,        20, 0.000497720, 0.000330798, 0.000583052
post-comm ,        20, 0.178945441, 0.173935857, 0.187845926
start-up  ,         4, 0.241301587, 0.232701836, 0.246115582
test-comm ,         4, 2.741168902, 2.733531432, 2.743715522
bench-comm,         4, 2.931004392, 2.928008089, 2.939992902
Starting test Comm mpi Mesh omp Host Buffers omp Host seq Host
          ,    number,  average(s),      min(s),      max(s)
pre-comm  ,        20, 0.182927189, 0.172835650, 0.192495348
post-recv ,        20, 0.000024311, 0.000017886, 0.000047730
post-send ,        20, 0.012497694, 0.007241475, 0.020388801
mid-comm  ,        20, 0.185517758, 0.175010254, 0.200218761
wait-recv ,        20, 0.020195164, 0.009112874, 0.023152547
wait-send ,        20, 0.001095578, 0.000329266, 0.012562335
post-comm ,        20, 0.181800594, 0.173686352, 0.188177527
start-up  ,         4, 0.243586827, 0.241513362, 0.245579245
test-comm ,         4, 2.717996646, 2.712000323, 2.719999443
bench-comm,         4, 2.946003330, 2.944000752, 2.951999852
Starting test Comm mpi Mesh omp Host Buffers omp Host omp Host
          ,    number,  average(s),      min(s),      max(s)
pre-comm  ,        20, 0.182034418, 0.171947807, 0.188786438
post-recv ,        20, 0.000022330, 0.000018494, 0.000038409
post-send ,        20, 0.015741989, 0.006962700, 0.020462054
mid-comm  ,        20, 0.183406164, 0.174102018, 0.196451811
wait-recv ,        20, 0.019983050, 0.009180087, 0.022795811
wait-send ,        20, 0.002296929, 0.000309154, 0.012542749
post-comm ,        20, 0.179230026, 0.166314918, 0.191823480
start-up  ,         4, 0.242146705, 0.236062739, 0.245971634
test-comm ,         4, 2.864623082, 2.844011523, 2.880000167
bench-comm,         4, 2.924348925, 2.909464185, 2.939989679
