Comb version 0.3.1
Args  ./comb;512_512_512;-divide;2_2_1;-periodic;1_1_1;-ghost;8_8_8;-vars;3;-comm;cutoff;250;-comm;enable;mpi;-comm;post_recv;wait_all;-comm;post_send;wait_all;-comm;wait_recv;wait_all;-comm;wait_send;wait_all;-exec;enable;omp;-print_message_sizes;-print_packing_sizes
Started rank 0 of 4
Node cm4r15c06s05
Compiler "/dss/lrzsys/sys/spack/release/24.4.0/opt/x86_64/intel-oneapi-compilers/2024.1.0-gcc-ibqwgcs/compiler/2024.1/bin/icpx"
OMP num threads     1
OMP thread map      0
Cart coords         0        0        0
Message policy cutoff 250
Post Recv using wait_all method
Post Send using wait_all method
Wait Recv using wait_all method
Wait Send using wait_all method
Num cycles          5
Num vars            3
ghost_widths        8        8        8
sizes             512      512      512
divisions           2        2        1
periodic            1        1        1
division map
map                 0        0        0
map               256      256      512
map               512      512         
print message and packing sizes to proc file(s)
Starting test memcpy seq dst Host src Host
                      ,    number,  average(s),      min(s),      max(s)
mid-comm  ,        20, 0.108014603, 0.106754088, 0.109449458
wait-recv ,        20, 0.071614443, 0.069429333, 0.076176557
wait-send ,        20, 0.000401485, 0.000295831, 0.000724530
post-comm ,        20, 0.107189784, 0.105767144, 0.108240267
start-up  ,         4, 0.146853421, 0.145420985, 0.148425167
test-comm ,         4, 1.627145272, 1.627142957, 1.627147557
bench-comm,         4, 2.179283170, 2.179282423, 2.179283644
Starting test Comm mpi Mesh omp Host Buffers omp Host omp Host
          ,    number,  average(s),      min(s),      max(s)
pre-comm  ,        20, 0.097304326, 0.096425811, 0.098084385
post-recv ,        20, 0.000023963, 0.000019888, 0.000031469
post-send ,        20, 0.047233331, 0.045965838, 0.049843005
mid-comm  ,        20, 0.107752379, 0.106617074, 0.108741757
wait-recv ,        20, 0.071151524, 0.069851801, 0.074577036
wait-send ,        20, 0.000369846, 0.000284832, 0.000602289
post-comm ,        20, 0.107197921, 0.105833632, 0.107849846
start-up  ,         4, 0.145540373, 0.145144113, 0.145940313
test-comm ,         4, 1.621732859, 1.621730283, 1.621735311
bench-comm,         4, 2.170749222, 2.170748780, 2.170749925
