Comb version 0.3.1
Args  ./comb;512_512_512;-divide;2_2_1;-periodic;1_1_1;-ghost;1_1_1;-vars;3;-comm;cutoff;500000;-comm;enable;mpi;-comm;post_recv;wait_all;-comm;post_send;wait_all;-comm;wait_recv;wait_all;-comm;wait_send;wait_all;-exec;enable;omp;-print_message_sizes;-print_packing_sizes
Started rank 0 of 4
Node cm4r13c01s08
Compiler "/dss/lrzsys/sys/spack/release/24.4.0/opt/x86_64/intel-oneapi-compilers/2024.1.0-gcc-ibqwgcs/compiler/2024.1/bin/icpx"
OMP num threads     1
OMP thread map      0
Cart coords         0        0        0
Message policy cutoff 500000
Post Recv using wait_all method
Post Send using wait_all method
Wait Recv using wait_all method
Wait Send using wait_all method
Num cycles          5
Num vars            3
ghost_widths        1        1        1
sizes             512      512      512
divisions           2        2        1
periodic            1        1        1
division map
map                 0        0        0
map               256      256      512
map               512      512         
print message and packing sizes to proc file(s)
Starting test memcpy seq dst Host src Host
                      ,    number,  average(s),      min(s),      max(s)
post-recv ,        20, 0.000019079, 0.000015840, 0.000020764
post-send ,        20, 0.014350451, 0.007804695, 0.020711268
mid-comm  ,        20, 0.185148278, 0.173550240, 0.196207947
wait-recv ,        20, 0.019512594, 0.009754038, 0.021939059
wait-send ,        20, 0.000974322, 0.000302692, 0.012328883
post-comm ,        20, 0.180872619, 0.170363597, 0.191991066
start-up  ,         4, 0.243704891, 0.241713164, 0.245407383
test-comm ,         4, 2.599626450, 2.592007067, 2.604000653
bench-comm,         4, 2.938932691, 2.935117877, 2.940621233
Starting test Comm mock Mesh omp Host Buffers omp Host seq Host
          ,    number,  average(s),      min(s),      max(s)
pre-comm  ,        20, 0.180047162, 0.163063826, 0.198118772
post-recv ,        20, 0.000018235, 0.000016180, 0.000022922
post-send ,        20, 0.015488827, 0.007886851, 0.020633325
mid-comm  ,        20, 0.185396978, 0.174360526, 0.197482507
wait-recv ,        20, 0.017911899, 0.008669123, 0.022320500
wait-send ,        20, 0.000371968, 0.000301413, 0.000437117
post-comm ,        20, 0.181962728, 0.172932131, 0.187557955
start-up  ,         4, 0.238188911, 0.227987897, 0.243969556
test-comm ,         4, 2.591990539, 2.580006199, 2.604000581
bench-comm,         4, 2.932375499, 2.927999952, 2.935998799
Starting test Comm mock Mesh omp Host Buffers omp Host omp Host
          ,    number,  average(s),      min(s),      max(s)
pre-comm  ,        20, 0.181075016, 0.173678329, 0.194786571
post-recv ,        20, 0.000018553, 0.000015963, 0.000021938
post-send ,        20, 0.016781241, 0.008026637, 0.021030981
mid-comm  ,        20, 0.184651905, 0.173889225, 0.192042224
wait-recv ,        20, 0.019409493, 0.009533879, 0.022750518
wait-send ,        20, 0.000977790, 0.000303654, 0.012446113
post-comm ,        20, 0.180163076, 0.170193621, 0.191990714
start-up  ,         4, 0.240831085, 0.230315289, 0.245285604
test-comm ,         4, 2.586248786, 2.579997943, 2.598482702
bench-comm,         4, 2.959371476, 2.952003038, 2.963997967
Starting test Comm mpi Mesh seq Host Buffers seq Host seq Host
          ,    number,  average(s),      min(s),      max(s)
pre-comm  ,        20, 0.181810824, 0.174143271, 0.188409196
post-recv ,        20, 0.000024760, 0.000018620, 0.000055276
post-send ,        20, 0.014031508, 0.007617865, 0.020762952
mid-comm  ,        20, 0.195565459, 0.179862922, 0.206648032
wait-recv ,        20, 0.020165799, 0.009436477, 0.023148051
wait-send ,        20, 0.000557202, 0.000506785, 0.000599013
post-comm ,        20, 0.183889508, 0.173176240, 0.199359082
start-up  ,         4, 0.238459553, 0.228925902, 0.243979747
test-comm ,         4, 3.141244736, 3.132002912, 3.150489819
bench-comm,         4, 2.999753436, 2.989508568, 3.007999034
Starting test Comm mpi Mesh omp Host Buffers seq Host seq Host
          ,    number,  average(s),      min(s),      max(s)
pre-comm  ,        20, 0.180305876, 0.163169153, 0.188571931
post-recv ,        20, 0.000020547, 0.000017252, 0.000023684
post-send ,        20, 0.017655726, 0.008141748, 0.032714122
mid-comm  ,        20, 0.183459764, 0.163611343, 0.193550624
wait-recv ,        20, 0.020467523, 0.009134056, 0.022778295
wait-send ,        20, 0.000552777, 0.000512755, 0.000587649
post-comm ,        20, 0.179520855, 0.170649892, 0.188135846
start-up  ,         4, 0.241635290, 0.229098742, 0.255993588
test-comm ,         4, 2.715253254, 2.712001281, 2.718502429
bench-comm,         4, 2.952124618, 2.948005319, 2.953498154
Starting test Comm mpi Mesh omp Host Buffers omp Host seq Host
          ,    number,  average(s),      min(s),      max(s)
pre-comm  ,        20, 0.182426376, 0.171644728, 0.188086801
post-recv ,        20, 0.000020667, 0.000017242, 0.000024764
post-send ,        20, 0.012973839, 0.007708550, 0.020665037
mid-comm  ,        20, 0.184590349, 0.164370782, 0.196186157
wait-recv ,        20, 0.019979955, 0.009197061, 0.022742778
wait-send ,        20, 0.000553764, 0.000508052, 0.000599430
post-comm ,        20, 0.181067067, 0.172478427, 0.194294977
start-up  ,         4, 0.242598441, 0.240523569, 0.245044263
test-comm ,         4, 2.702745902, 2.693493162, 2.712001490
bench-comm,         4, 2.930681000, 2.927998389, 2.934493420
Starting test Comm mpi Mesh omp Host Buffers omp Host omp Host
          ,    number,  average(s),      min(s),      max(s)
pre-comm  ,        20, 0.181836630, 0.170471879, 0.191596906
post-recv ,        20, 0.000021969, 0.000017992, 0.000030224
post-send ,        20, 0.013635892, 0.007950115, 0.020629537
mid-comm  ,        20, 0.184315537, 0.172102189, 0.200170894
wait-recv ,        20, 0.020577105, 0.009649919, 0.029435598
wait-send ,        20, 0.002352306, 0.000522581, 0.012580424
post-comm ,        20, 0.181305662, 0.172543532, 0.190894398
start-up  ,         4, 0.239112774, 0.226362750, 0.243924299
test-comm ,         4, 2.826257540, 2.820000131, 2.832002597
bench-comm,         4, 2.944969329, 2.940000182, 2.951974473
